#Data File	C:\Users\User\Documents\OmniSEC Data\System 1\Standards_and_Kreith_June2020\2020-06-23_17;41;02_Dextran_Std_B_01.vdt
Sample ID	Dextran_Std_B
Method File Name	calibration_june_2020-0000.vcm
Date Acquired	Jun 23, 2020 - 17:41:02
Solvent	water+NaN3+NaNO3
Operator	admin : Administrator
Column Set	A6000M+A4000
System	System 1
Flow Rate (ml/min)	 0.700
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00233
Det. Temp (Deg C)	30.000
Col. Temp (Deg C)	30.000

Parameter	Input	Calculated
Sample Conc. (mg/ml)	 1.950	0.0
Sample Recovery()	0.0	99.368
Sample dn/dc (ml/g)	 0.136	 0.147
Sample dA/dc (ml/g)	 0.000	 0.000
Initial IP	43.998

Ret. Vol.	 16,02
Mn - (Daltons)	 58480
Mw - (Daltons)	 71237
Mz - (Daltons)	 86711
Mp - (Daltons)	 66519
IV - (dl/g)	0,1778
Radius - (nm)	  5,74
RI Area - (mvml)	 89,81
UV Area - (mvml)	  0,00
RALS Area - (mvml)	 24,59
LALS Area - (mvml)	 18,59
DP Area - (mvml)	 39,12
Wt Fr. (A)	 0,000
Wt Fr. (Peak)	 1,000
M-H a	 0,192
M-H logK	-1,668
Bn - (per molecule)	 0,000
#
Ret. Vol.	RI	RALS	LALS	IV - DP	IV -  IP	Adjusted RI	Adjusted RALS	Adjusted LALS	Adjusted IV - DP	Adjusted IV -  IP	Molecular Weight	Intrinsic Viscosity	Radius (Single Angle)	Cumulative Weight Fraction	Normalized Wt Fr	Radius of Gyration	Normalized Mole Fraction	Conc.	Eta	WF/dLogM
0,16333	18,586	25,895	85,940	-82,110	44,10413														
0,16567	18,616	25,880	85,971	-82,064	44,10779														
0,16800	18,632	25,895	85,955	-82,080	44,10779														
0,17033	18,632	25,880	85,925	-82,080	44,10779														
0,17267	18,662	25,849	85,894	-82,064	44,10718														
0,17500	18,708	25,819	85,833	-82,049	44,10779														
0,17733	18,708	25,712	85,757	-82,110	44,10840														
0,17967	18,693	25,712	85,681	-82,125	44,10901														
0,18200	18,677	25,681	85,620	-82,171	44,11084														
0,18433	18,677	25,666	85,635	-82,171	44,11206														
0,18667	18,632	25,666	85,635	-82,186	44,11206														
0,18900	18,662	25,712	85,650	-82,171	44,11145														
0,19133	18,677	25,697	85,696	-82,125	44,11023														
0,19367	18,693	25,727	85,742	-82,049	44,10840														
0,19600	18,708	25,697	85,696	-82,034	44,10779														
0,19833	18,723	25,636	85,696	-82,003	44,10657														
0,20067	18,693	25,651	85,696	-82,064	44,10718														
0,20300	18,677	25,620	85,696	-82,110	44,10901														
0,20533	18,662	25,605	85,696	-82,125	44,10962														
0,20767	18,616	25,651	85,711	-82,156	44,10962														
0,21000	18,601	25,697	85,696	-82,186	44,10718														
0,21233	18,601	25,681	85,726	-82,125	44,10474														
0,21467	18,616	25,712	85,711	-82,110	44,10229														
0,21700	18,632	25,697	85,665	-82,110	44,10107														
0,21933	18,647	25,712	85,665	-82,080	44,10168														
0,22167	18,632	25,727	85,711	-82,064	44,10596														
0,22400	18,616	25,681	85,665	-82,034	44,10779														
0,22633	18,586	25,666	85,681	-82,049	44,10962														
0,22867	18,571	25,605	85,757	-82,064	44,10962														
0,23100	18,586	25,529	85,742	-82,080	44,10779														
0,23333	18,586	25,529	85,726	-82,049	44,10229														
0,23567	18,601	25,590	85,757	-82,095	44,09680														
0,23800	18,632	25,559	85,726	-82,034	44,09009														
0,24033	18,632	25,590	85,696	-82,049	44,08521														
0,24267	18,616	25,605	85,772	-82,049	44,07849														
0,24500	18,647	25,575	85,772	-82,080	44,07422														
0,24733	18,616	25,605	85,772	-82,064	44,06873														
0,24967	18,586	25,620	85,788	-82,110	44,06506														
0,25200	18,616	25,636	85,803	-82,095	44,06018														
0,25433	18,616	25,636	85,757	-82,080	44,05835														
0,25667	18,586	25,697	85,772	-82,110	44,05591														
0,25900	18,632	25,620	85,696	-82,095	44,05652														
0,26133	18,662	25,620	85,696	-82,156	44,05713														
0,26367	18,632	25,651	85,665	-82,141	44,06018														
0,26600	18,616	25,697	85,681	-82,141	44,06140														
0,26833	18,632	25,666	85,696	-82,034	44,06323														
0,27067	18,632	25,712	85,788	-82,049	44,06323														
0,27300	18,616	25,742	85,788	-81,942	44,06445														
0,27533	18,632	25,742	85,803	-81,942	44,06506														
0,27767	18,662	25,742	85,818	-81,942	44,06628														
0,28000	18,647	25,727	85,833	-81,957	44,06934														
0,28233	18,632	25,742	85,833	-81,927	44,07361														
0,28467	18,677	25,727	85,788	-81,973	44,07666														
0,28700	18,677	25,712	85,803	-82,003	44,07727														
0,28933	18,677	25,727	85,788	-81,988	44,07849														
0,29167	18,708	25,712	85,757	-82,049	44,07849														
0,29400	18,723	25,666	85,757	-82,080	44,07910														
0,29633	18,693	25,681	85,757	-82,034	44,07910														
0,29867	18,662	25,651	85,788	-81,988	44,08093														
0,30100	18,662	25,636	85,788	-82,003	44,08337														
0,30333	18,632	25,681	85,849	-82,003	44,08704														
0,30567	18,632	25,681	85,864	-82,034	44,08826														
0,30800	18,632	25,666	85,955	-82,095	44,08826														
0,31033	18,693	25,620	85,910	-82,110	44,09009														
0,31267	18,693	25,605	85,910	-82,110	44,09131														
0,31500	18,723	25,620	85,849	-82,095	44,09070														
0,31733	18,723	25,605	85,803	-82,018	44,09253														
0,31967	18,723	25,605	85,772	-82,018	44,09558														
0,32200	18,677	25,651	85,772	-82,003	44,09681														
0,32433	18,662	25,666	85,803	-82,034	44,09864														
0,32667	18,662	25,590	85,803	-82,034	44,09986														
0,32900	18,647	25,651	85,803	-82,064	44,10047														
0,33133	18,632	25,636	85,803	-82,018	44,10107														
0,33367	18,632	25,681	85,788	-82,018	44,10229														
0,33600	18,632	25,666	85,772	-81,988	44,10291														
